Gene name	Transcript length (including UTRs and CDS)
POU2F2	191
POU2F2	371
RPF1	724
RPF1	1385
MOB3B	6454
MOB3B	836
SPATA1	563
SPATA1	383
SPATA1	2888
SPATA1	650
SPATA1	457
SPATA1	776
RAB31	4055
RAB31	783
RAB31	469
RAB31	714
RAB31	518
RAB31	328
RAB31	583
RAB31	367
RAB31	295
RAB31	272
RAB31	342
RAB31	604
GAGE2A	528
CCL14	3265
CCL14	898
CCL14	472
CCL14	426
CKM	1657
STRN3	3970
STRN3	2799
STRN3	2208
STRN3	785
STRN3	575
STRN3	417
STRN3	514
STRN3	567
FOXE3	1981
ZNF546	589
ZNF546	626
ZNF546	714
ZNF546	490
ZNF546	561
ZNF546	3426
ZNF546	7987
ZNF546	396
ZNF546	542
SIGLEC10	2768
SIGLEC10	3109
SIGLEC10	2442
SIGLEC10	3059
SIGLEC10	1841
SIGLEC10	1776
SIGLEC10	2126
SIGLEC10	2256
SIGLEC10	596
SIGLEC10	561
SIGLEC10	630
GAGE13	530
LTBP2	8567
LTBP2	6462
LTBP2	863
LTBP2	5614
LTBP2	699
LTBP2	582
THAP7	1957
THAP7	1213
THAP7	1809
THAP7	1144
THAP7	1671
THAP7	1080
THAP7	507
THAP7	653
ERCC5	5082
ERCC5	635
ERCC5	596
ERCC5	2986
ERCC5	798
ERCC5	710
ERCC5	1125
ERCC5	5143
ARSH	1875
CHI3L1	1920
CHI3L1	1792
CHI3L1	921
CHI3L1	825
CHI3L1	890
DDT	713
DDT	671
DDT	333
DDT	805
DDT	576
DDT	1050
DDT	569
ABHD14A	802
ABHD14A	626
ABHD14A	1062
ABHD14A	1064
ABHD14A	674
ABHD14A	1113
ZNF394	528
ZNF394	2179
ZNF394	2017
ZNF394	542
ZNF394	1619
ZNF394	1019
ZNF394	325
AC008750.8	551
ZNF789	1654
ZNF789	2994
ZNF789	411
ZNF789	1055
ZNF789	1884
ZNF789	556
ZNF789	842
ZNF789	510
ZNF789	4253
ZNF789	484
ZNF789	1018
ZNF789	411
PASD1	3163
PASD1	4098
CD320	1729
CD320	1119
CD320	1250
CD320	861
CD320	577
CD320	492
IL17C	1028
IL17C	1044
FAM83F	15561
FAM83F	561
FAM83F	1917
PLD4	2195
PLD4	2007
PLD4	6515
PLD4	883
PLD4	691
PLD4	628
PLD4	667
KANSL1L	4754
KANSL1L	3562
KANSL1L	547
KANSL1L	2264
KANSL1L	2334
KANSL1L	1510
KANSL1L	372
KANSL1L	808
KANSL1L	668
KANSL1L	3640
KANSL1L	687
FAM221A	888
FAM221A	1472
FAM221A	4090
FAM221A	4154
FAM221A	571
FAM221A	761
FAM221A	1136
FAM221A	758
CLDN6	1739
CLDN6	461
CLDN6	1369
IGLON5	2606
AP2A2	549
AP2A2	550
AP2A2	551
AP2A2	1491
AP2A2	4575
AP2A2	3072
AP2A2	562
AP2A2	554
AP2A2	556
AP2A2	527
AP2A2	464
AP2A2	557
AP2A2	935
AP2A2	261
AP2A2	490
AP2A2	743
AP2A2	572
AP2A2	631
AP2A2	586
AP2A2	345
AP2A2	3822
AP2A2	598
AP2A2	4656
AAAS	1840
AAAS	2016
AAAS	1703
AAAS	1652
AAAS	1075
AAAS	900
AAAS	769
AAAS	582
AAAS	832
AAAS	827
AAAS	949
AAAS	860
AAAS	1154
AAAS	596
AAAS	581
AAAS	550
AAAS	552
AAAS	585
AAAS	627
AAAS	577
C1orf146	830
C1orf146	871
BMP8A	1692
IDH2	2694
IDH2	1449
IDH2	1278
IDH2	1453
ZNF337	3613
ZNF337	3205
ZNF337	572
LGR6	3567
LGR6	3406
LGR6	3377
LGR6	792
LGR6	2487
LGR6	557
LGR6	866
LGR6	454
GYPA	2695
GYPA	2659
GYPA	956
GYPA	709
GYPA	751
GYPA	722
GYPA	700
GYPA	622
GYPA	300
GYPA	216
GYPA	636
GYPA	351
GYPA	441
GYPA	258
GYPA	357
GYPA	318
GYPA	383
GYPA	613
GYPA	623
GYPA	2538
PSMD6	1430
PSMD6	4583
PSMD6	657
PSMD6	2621
PSMD6	2052
PSMD6	1495
PSMD6	1176
PSMD6	701
PSMD6	1045
PSMD6	717
PSMD6	469
PSMD6	1349
LDB2	2295
LDB2	2476
LDB2	2548
LDB2	2718
LDB2	2626
LDB2	1485
LDB2	1498
LDB2	923
LDB2	573
LDB2	574
LDB2	567
LDB2	583
LDB2	515
LDB2	530
LDB2	562
LDB2	499
CHST15	4810
CHST15	3553
CHST15	436
CHST15	826
CHST15	4820
LCN2	848
LCN2	877
LCN2	822
LCN2	427
LCN2	631
LCN2	485
LCN2	625
ARHGAP35	8889
ARHGAP35	2977
ARHGAP35	346
ARHGAP35	572
ARHGAP35	931
ARHGAP35	7696
TDP1	3040
TDP1	2370
TDP1	910
TDP1	2068
TDP1	876
TDP1	3702
TDP1	524
TDP1	748
TDP1	879
TDP1	910
TDP1	728
TDP1	2488
TDP1	2200
TDP1	597
TDP1	1894
TDP1	318
TDP1	1076
CES1	659
CES1	2006
CES1	2178
CES1	509
CES1	1835
CES1	499
CES1	1002
CES1	540
CES1	659
CSDC2	2777
CSDC2	721
IQCF6	446
IQCF6	461
SLC22A17	2238
SLC22A17	2245
SLC22A17	2060
SLC22A17	2284
SLC22A17	1746
SLC22A17	387
SLC22A17	1533
SLC22A17	666
SLC22A17	954
SLC22A17	2455
SLC22A17	1563
TMEM61	1097
DSEL	9531
AMOT	6888
AMOT	2720
AMOT	3330
AMOT	2462
AMOT	510
AMOT	7319
AC108488.2	421
EMP3	753
EMP3	876
EMP3	761
EMP3	263
EMP3	437
EMP3	667
EMP3	683
EMP3	502
EMP3	406
TMEM37	794
TMEM37	522
TMEM37	1688
TMEM37	820
ZNF114	2478
ZNF114	1742
ZNF114	569
ZNF114	634
ZNF114	457
ZNF114	352
ZNF114	2206
HIST1H2AB	393
ELAVL2	3691
ELAVL2	3763
ELAVL2	2370
ELAVL2	777
ELAVL2	723
ELAVL2	424
ELAVL2	3805
ELAVL2	3789
FOXP3	2382
FOXP3	1371
FOXP3	1213
FOXP3	1326
FOXP3	2274
FOXP3	2448
SIX6	2787
MFAP1	2155
MFAP1	839
LGALS13	602
LGALS13	282
LGALS13	548
LGALS13	494
FUCA2	2356
FUCA2	737
FUCA2	646
KLK10	3111
KLK10	1508
KLK10	1428
KLK10	557
KLK10	549
KLK10	3006
CLASRP	2234
CLASRP	1941
CLASRP	582
CLASRP	572
CLASRP	2213
CLASRP	599
CLASRP	590
CLASRP	2769
CLASRP	867
CLASRP	967
CLASRP	290
CLASRP	633
CLASRP	506
CLASRP	345
CLASRP	751
CLASRP	445
CAMK1D	8153
CAMK1D	473
CAMK1D	1578
CAMK1D	1725
GINS1	3249
GINS1	583
GINS1	541
GINS1	396
HIST1H1A	648
FGFR2	4255
FGFR2	3990
FGFR2	1736
FGFR2	3547
FGFR2	3244
FGFR2	3501
FGFR2	3003
FGFR2	497
FGFR2	1138
FGFR2	2472
FGFR2	3061
FGFR2	3001
FGFR2	2650
FGFR2	2727
FGFR2	2593
FGFR2	386
FGFR2	1478
FGFR2	1680
FGFR2	730
FGFR2	579
FGFR2	435
FGFR2	587
FGFR2	574
FGFR2	3690
FGFR2	4369
FGFR2	3803
FGFR2	2478
NPAT	6117
NPAT	745
NPAT	1806
NPAT	898
NPAT	3959
NPAT	575
RUNX3	3861
RUNX3	2629
RUNX3	572
RUNX3	284
RUNX3	4340
MAGI3	3911
MAGI3	6430
MAGI3	6508
MAGI3	3596
MAGI3	897
MAGI3	890
RBPJL	1623
RBPJL	1636
RBPJL	2489
RBPJL	702
RBPJL	1661
PDIA2	1698
PDIA2	1750
PDIA2	1575
PDIA2	680
PDIA2	1956
PDIA2	451
PDIA2	567
POC1B-GALNT4	5436
POC1B-GALNT4	2207
HOMER3	1384
HOMER3	1979
HOMER3	1557
HOMER3	903
HOMER3	982
HOMER3	1607
HOMER3	570
HOMER3	866
HOMER3	675
HOMER3	555
HOMER3	770
HOMER3	1418
HLA-C	754
HLA-C	1279
HLA-C	1880
HLA-C	1554
HLA-C	1532
HLA-C	1452
HLA-C	1538
HLA-C	1580
HLA-C	966
HLA-C	782
HLA-C	1073
HLA-C	862
HLA-C	147
GRAMD1A	2825
GRAMD1A	567
GRAMD1A	2695
GRAMD1A	2534
GRAMD1A	552
GRAMD1A	2523
GRAMD1A	808
GRAMD1A	582
GRAMD1A	599
GRAMD1A	400
GRAMD1A	881
GRAMD1A	776
GRAMD1A	2277
GRAMD1A	450
RSL24D1	2015
RSL24D1	940
RSL24D1	269
RSL24D1	442
RSL24D1	605
RSL24D1	435
CRTAC1	2179
CRTAC1	2890
CRTAC1	474
CRTAC1	1946
CRTAC1	433
CRTAC1	2348
NDUFC1	628
NDUFC1	761
NDUFC1	809
NDUFC1	682
NDUFC1	664
NDUFC1	598
NDUFC1	564
NDUFC1	838
NDUFC1	725
NDUFC1	1257
NDUFC1	1198
MYD88	2850
MYD88	1279
MYD88	2730
MYD88	1088
MYD88	976
MYD88	914
MYD88	2691
MYD88	712
MYD88	3314
MYD88	583
MYD88	2712
MYD88	2531
MYD88	930
SLC17A3	599
SLC17A3	661
SLC17A3	2052
SLC17A3	1543
SLC17A3	1750
SLC17A3	1549
SLC17A3	1362
SLC17A3	1145
SLC17A3	1138
SLC17A3	563
GHITM	2128
GCH1	1897
GCH1	2943
GCH1	2901
GCH1	1805
GCH1	351
GCH1	2923
GCH1	1977
RARG	2959
RARG	1836
RARG	1779
RARG	1620
RARG	1549
RARG	517
RARG	554
RARG	556
RARG	555
RARG	586
RARG	944
RARG	576
RARG	583
RARG	555
RARG	560
RARG	544
RARG	523
RARG	2640
ASB6	2180
ASB6	2330
ASB6	4535
NCMAP	3953
NCMAP	4063
MIF	939
MIF	589
MIF	435
NUP205	6266
NUP205	550
NUP205	571
NUP205	4518
NUP205	553
NUP205	570
NUP205	1800
NUP205	1447
NUP205	653
NUP205	553
MAP3K11	3566
MAP3K11	1812
MAP3K11	2830
MAP3K11	2139
MAP3K11	664
MAP3K11	582
MAP3K11	3787
MAP3K11	579
MAP3K11	546
MAP3K11	571
MAP3K11	561
MAP3K11	585
MAP3K11	5605
DNPEP	2408
DNPEP	2425
DNPEP	1578
DNPEP	1662
DNPEP	1657
DNPEP	1875
DNPEP	555
DNPEP	480
DNPEP	251
DNPEP	629
DNPEP	1091
DNPEP	896
DNPEP	714
DNPEP	1610
DNPEP	582
DNPEP	925
DNPEP	638
DNPEP	577
DNPEP	565
DNPEP	482
DNPEP	576
OR4C5	981
BTN3A3	671
BTN3A3	626
BTN3A3	3002
BTN3A3	697
BTN3A3	2294
BTN3A3	587
BTN3A3	626
BTN3A3	1002
BTN3A3	4547
BTN3A3	562
BTN3A3	765
BTN3A3	883
BTN3A3	1238
BTN3A3	560
BTN3A3	542
OR4S1	930
TSHR	633
TSHR	4566
TSHR	1281
TSHR	562
TSHR	4418
TSHR	557
TSHR	1184
TSHR	1089
TSHR	1606
TSHR	333
TSHR	2388
TSHR	4400
ZFYVE27	3047
ZFYVE27	3045
ZFYVE27	2997
ZFYVE27	512
ZFYVE27	484
ZFYVE27	743
ZFYVE27	386
ZFYVE27	2927
ZFYVE27	2669
ZFYVE27	2769
ZFYVE27	2765
FAM185A	1262
FAM185A	2217
FAM185A	582
FAM185A	1958
FAM185A	1446
FAM185A	755
FAM185A	1179
FAM185A	723
GSDMC	1177
GSDMC	2714
GSDMC	286
GSDMC	1831
CNBD2	559
CNBD2	662
CNBD2	1956
CNBD2	1927
CNBD2	2531
CNBD2	1426
CNBD2	1722
EOGT	4731
EOGT	4138
EOGT	3624
EOGT	2243
EOGT	551
EOGT	924
EOGT	736
EOGT	1584
EOGT	1332
EOGT	1931
SLC17A1	1844
SLC17A1	1433
SLC17A1	1704
SLC17A1	1242
DIRC1	1037
DIRC1	1454
SLC16A10	2508
SLC16A10	646
SLC16A10	734
SLC16A10	912
SLC16A10	10051
SLC16A10	1231
KLK4	1347
KLK4	259
KLK4	813
KLK4	691
KLK4	701
KLK4	777
KLK4	983
KLK4	481
NXNL2	994
NXNL2	1234
NXNL2	1457
NXNL2	827
NXNL2	805
NXNL2	739
CAPN3	2669
CAPN3	2955
CAPN3	3228
CAPN3	2358
CAPN3	1643
CAPN3	908
CAPN3	563
CAPN3	1271
CAPN3	1029
CAPN3	915
CAPN3	555
CAPN3	1237
CAPN3	711
CAPN3	734
CAPN3	593
CAPN3	1934
CAPN3	385
CAPN3	711
CAPN3	598
CAPN3	1291
CAPN3	3172
ZAR1L	1564
ZAR1L	1103
KREMEN2	2326
KREMEN2	2339
KREMEN2	1798
KREMEN2	1877
KREMEN2	1882
KREMEN2	1922
FPGS	816
FPGS	690
FPGS	2279
FPGS	1172
FPGS	1383
FPGS	504
FPGS	2206
FPGS	898
FPGS	567
FPGS	2278
FPGS	959
FPGS	677
FPGS	404
FPGS	1060
FPGS	649
FPGS	561
FPGS	829
FPGS	347
FPGS	560
FPGS	2230
FPGS	2160
ALX1	1445
DCTN2	2061
DCTN2	1677
DCTN2	1527
DCTN2	1439
DCTN2	817
DCTN2	795
DCTN2	842
DCTN2	384
DCTN2	892
DCTN2	571
DCTN2	565
DCTN2	580
DCTN2	502
DCTN2	542
DCTN2	567
DCTN2	305
DCTN2	562
DCTN2	566
DCTN2	568
DCTN2	397
DCTN2	599
DCTN2	471
DCTN2	211
DCTN2	1321
APOC1	689
APOC1	553
APOC1	430
APOC1	562
APOC1	273
APOC1	213
APOC1	508
APOC1	425
APOC1	514
CIAO2A	1105
CIAO2A	494
CIAO2A	826
CIAO2A	636
CIAO2A	1536
CIAO2A	561
NFKBIL1	1411
NFKBIL1	1478
NFKBIL1	1401
NFKBIL1	554
NFKBIL1	700
CTAGE1	1267
CTAGE1	4313
DMKN	606
DMKN	600
DMKN	762
DMKN	923
DMKN	1074
DMKN	935
DMKN	970
DMKN	1927
DMKN	691
DMKN	1579
DMKN	848
DMKN	877
DMKN	867
DMKN	820
DMKN	772
DMKN	827
DMKN	752
DMKN	768
DMKN	811
DMKN	658
DMKN	1447
DMKN	1496
DMKN	622
DMKN	842
DMKN	638
DMKN	593
DMKN	271
DMKN	324
DMKN	782
DMKN	827
DMKN	738
DMKN	630
DMKN	666
DMKN	606
DMKN	648
DMKN	822
DMKN	642
DMKN	893
DMKN	754
DMKN	505
DMKN	325
DMKN	557
DMKN	866
DMKN	712
DMKN	751
DMKN	583
DMKN	609
DMKN	410
DMKN	402
DMKN	2811
DMKN	351
DMKN	306
DMKN	370
DMKN	449
DMKN	577
DMKN	414
DMKN	582
DMKN	441
DMKN	567
DMKN	1611
DMKN	458
DMKN	510
DMKN	1257
DMKN	1293
DMKN	1111
DMKN	364
DMKN	560
DMKN	426
PPAN	1657
PPAN	1575
PPAN	844
PPAN	594
PPAN	523
PPAN	627
PPAN	757
PPAN	1017
CREM	1030
CREM	2020
CREM	596
CREM	715
CREM	1022
CREM	1207
CREM	747
CREM	1074
CREM	485
CREM	415
CREM	895
CREM	1476
CREM	721
CREM	1416
CREM	563
CREM	1589
CREM	731
CREM	635
CREM	2220
CREM	655
CREM	900
CREM	711
CREM	939
CREM	1821
CREM	453
CREM	2170
CREM	839
CREM	660
CREM	849
CREM	563
CREM	964
CREM	1541
CREM	722
CREM	555
CREM	955
CREM	582
CREM	429
CREM	1182
CREM	1049
CREM	1895
CREM	651
CREM	626
CREM	582
CREM	1625
CREM	469
CREM	910
CREM	1933
CREM	2306
ZYG11A	3942
ZYG11A	4469
ZYG11A	3682
ASB15	4788
ASB15	2817
ASB15	531
ASB15	2956
ASB15	765
ASB15	2706
ASB15	1651
THNSL2	577
THNSL2	1616
THNSL2	2052
THNSL2	3649
THNSL2	2189
THNSL2	1106
THNSL2	723
THNSL2	423
THNSL2	364
THNSL2	1560
MDFIC	4598
MDFIC	4393
MDFIC	484
MDFIC	474
MDFIC	808
MDFIC	647
MDFIC	584
MDFIC	1068
C2orf69	3728
C2orf69	1034
HLA-A	1868
HLA-A	1854
HLA-A	1782
HLA-A	1334
HLA-A	1766
HLA-A	1334
HLA-A	1352
HLA-A	1307
HLA-A	1611
HLA-A	1094
TMTC2	3304
TMTC2	5681
TMTC2	2682
TMTC2	4527
TMTC2	6211
GPAA1	878
GPAA1	557
GPAA1	2078
GPAA1	937
GPAA1	1079
GPAA1	835
GPAA1	1840
GPAA1	825
GPAA1	986
GPAA1	535
GPAA1	767
GPAA1	903
GPAA1	489
GPAA1	856
GPAA1	1570
GPAA1	543
GPAA1	936
GPAA1	1090
ZNF740	8578
ZNF740	966
ZNF740	620
ZNF740	377
SLIT3	9706
SLIT3	4895
SLIT3	594
SLIT3	4228
SLIT3	2090
SLIT3	987
SLIT3	972
SLIT3	8903
CXorf66	1281
TMEM196	4054
TMEM196	3975
TMEM196	775
TMEM196	687
TMEM196	768
CXorf58	1752
CXorf58	1624
CXorf58	516
ROMO1	498
ROMO1	422
ROMO1	350
ROMO1	288
ROMO1	496
HIST1H2AA	396
METTL25	2093
METTL25	563
METTL25	558
METTL25	1665
METTL25	743
METTL25	568
METTL25	765
METTL25	679
METTL25	753
METTL25	537
METTL25	730
CFHR4	2178
CFHR4	2063
CFHR4	1292
CFHR4	478
CFHR4	1066
VPS39	4844
VPS39	2835
VPS39	4160
VPS39	629
VPS39	2661
VPS39	581
VPS39	526
VPS39	537
VPS39	545
VPS39	587
VPS39	791
VPS39	337
VPS39	842
VPS39	593
AC006254.1	5640
AC006254.1	1004
GPR150	2065
PTCD1	5582
PTCD1	721
PTCD1	571
PTCD1	556
PTCD1	533
CRKL	5325
CRKL	2037
STIMATE	525
STIMATE	4769
STIMATE	488
STIMATE	542
STIMATE	514
STIMATE	458
ITSN1	3913
ITSN1	827
ITSN1	474
ITSN1	17015
ITSN1	5437
ITSN1	5722
ITSN1	5408
ITSN1	4003
ITSN1	5191
ITSN1	501
ITSN1	1116
ITSN1	485
ITSN1	986
ITSN1	628
ITSN1	779
ITSN1	936
ITSN1	614
ITSN1	805
ITSN1	514
ITSN1	213
ITSN1	529
ITSN1	647
ITSN1	1102
ITSN1	535
ITSN1	798
ITSN1	1108
ITSN1	949
ITSN1	422
ITSN1	519
ITSN1	3026
ITSN1	6107
ITSN1	3115
RPL26	528
RPL26	585
RPL26	603
RPL26	870
RPL26	564
RPL26	456
RPL26	328
RPL26	443
RPL26	763
RPL26	353
RPL26	563
RPL26	1002
RPL26	534
RPL26	569
RPRML	1093
TASP1	2302
TASP1	2352
TASP1	993
TASP1	1000
TASP1	829
TASP1	754
TASP1	426
NEIL1	583
NEIL1	3759
NEIL1	584
NEIL1	559
NEIL1	572
NEIL1	587
NEIL1	3271
NEIL1	801
NEIL1	939
NEIL1	771
NEIL1	346
NEIL1	780
NEIL1	2019
NEIL1	1797
NEIL1	605
NEIL1	833
NEIL1	558
NEIL1	532
NEIL1	593
NEIL1	612
NEIL1	725
NEIL1	1221
NEIL1	1169
NEIL1	498
GRHL3	2869
GRHL3	2119
GRHL3	561
GRHL3	2804
GRHL3	494
GRHL3	1683
GRHL3	1870
GRHL3	485
GRHL3	577
OR11H6	993
C19orf66	1461
C19orf66	2117
C19orf66	2079
C19orf66	1481
C19orf66	808
C19orf66	621
C19orf66	2140
C19orf66	550
C19orf66	399
C19orf66	565
C19orf66	1655
LTA	1507
LTA	1377
LTA	1422
LTA	1497
ACBD7	1322
ACBD7	474
FAM186A	8200
FAM186A	463
FAM186A	7127
FAM186A	2116
PHF21B	3586
PHF21B	3671
PHF21B	3491
PHF21B	557
PHF21B	750
PHF21B	553
PHF21B	508
PHF21B	338
PHF21B	749
PHF21B	528
PHF21B	575
PHF21B	3540
TNPO1	11183
TNPO1	549
TNPO1	863
TNPO1	2632
TNPO1	563
TNPO1	569
TNPO1	3028
TNPO1	490
TNPO1	433
TNPO1	422
TNPO1	564
TNPO1	543
TNPO1	752
TNPO1	623
PRIM2	909
PRIM2	864
PRIM2	2308
PRIM2	2197
PRIM2	410
PRIM2	486
PRIM2	375
ATF6B	2620
ATF6B	2624
ATF6B	425
ATF6B	561
ATF6B	819
ATF6B	1176
ATF6B	1020
ATF6B	564
SMTN	567
SMTN	566
SMTN	574
SMTN	589
SMTN	599
SMTN	598
SMTN	558
SMTN	3198
SMTN	3130
SMTN	3295
SMTN	3560
SMTN	545
SMTN	823
SMTN	534
SMTN	5080
SMTN	576
SMTN	648
SMTN	1735
SMTN	2937
SMTN	1263
SMTN	543
SMTN	2608
SMTN	3321
SMTN	3227
BCL3	1714
BCL3	603
BCL3	2038
BCL3	923
BCL3	587
BCL3	439
BCL3	819
BCL3	385
BCL3	445
ZNF366	3830
ZNF366	549
ZNF366	494
NCR3LG1	6438
NCR3LG1	2429
CLMN	12747
CLMN	515
CLMN	746
CLMN	3023
CLMN	452
CLMN	1772
CLMN	718
CLMN	685
CLMN	565
RAD51AP2	3724
CCR3	2000
CCR3	1581
CCR3	400
CCR3	436
CCR3	212
CCR3	1284
CCR3	1201
CCR3	1786
MXRA7	5661
MXRA7	1950
MXRA7	1881
MXRA7	3510
MXRA7	540
MXRA7	521
MXRA7	560
ISM1	2593
BUB1B-PAK6	2490
BUB1B-PAK6	2767
BUB1B-PAK6	2620
BUB1B-PAK6	608
LNX1	3757
LNX1	2953
LNX1	622
LNX1	1024
LNX1	731
LNX1	603
LNX1	572
LNX1	556
LNX1	570
NOM1	6077
NOM1	706
NOM1	714
NOM1	593
NOM1	559
NOM1	1209
NOM1	486
NOM1	997
OR4K15	1216
OR4K15	1216
EXOSC10	2721
EXOSC10	2808
EXOSC10	2007
EXOSC10	421
EXOSC10	2361
EXOSC10	608
EXOSC10	401
EXOSC10	486
EXOSC10	412
EXOSC10	459
EXOSC10	622
LYRM1	500
LYRM1	857
LYRM1	1399
LYRM1	931
LYRM1	769
LYRM1	1695
LYRM1	931
LYRM1	460
LYRM1	1659
LYRM1	1558
LYRM1	1626
STRA8	993
TVP23C	1527
TVP23C	488
TVP23C	2989
TVP23C	1852
TVP23C	1911
TVP23C	764
TVP23C	591
TVP23C	701
TVP23C	1080
TVP23C	537
RANGRF	1009
RANGRF	1074
RANGRF	749
RANGRF	1140
RANGRF	607
RANGRF	784
RPP21	577
RPP21	697
RPP21	1492
RPP21	450
RPP21	457
RPP21	621
RPP21	525
RPP21	594
RPP21	522
RPP21	1567
BARHL2	1979
HMGCS2	2428
HMGCS2	1925
HMGCS2	634
HMGCS2	857
AK3	2736
AK3	1536
AK3	705
AK3	4029
GOLGA6C	2082
CCDC47	3466
CCDC47	2195
CCDC47	1719
CCDC47	693
CCDC47	588
CCDC47	552
CCDC47	1586
TCTE3	769
TCTE3	2078
ELOVL7	3994
ELOVL7	4165
ELOVL7	1034
ELOVL7	737
ELOVL7	730
ELOVL7	595
ELOVL7	3827
HLA-DPA1	1704
HLA-DPA1	5025
HLA-DPA1	1375
HLA-DPA1	703
HLA-DPA1	918
HLA-DPA1	519
HLA-DPA1	580
HLA-DPA1	305
RBMXL2	1874
DENND1C	2446
DENND1C	2816
DENND1C	2422
DENND1C	2933
DENND1C	2395
DENND1C	860
DENND1C	484
DENND1C	1057
DENND1C	542
DENND1C	582
DENND1C	590
DENND1C	577
DENND1C	571
DENND1C	484
HTATIP2	713
HTATIP2	886
HTATIP2	967
HTATIP2	1477
HTATIP2	1748
HTATIP2	595
HTATIP2	774
HTATIP2	1060
HTATIP2	1562
PPP1R12A	5721
PPP1R12A	4639
PPP1R12A	1257
PPP1R12A	560
PPP1R12A	959
PPP1R12A	676
PPP1R12A	738
PPP1R12A	683
PPP1R12A	2977
PPP1R12A	2925
PPP1R12A	3064
PPP1R12A	2277
PPP1R12A	629
PPP1R12A	1101
PPP1R12A	2275
PPP1R12A	443
PPP1R12A	897
PPP1R12A	1143
PPP1R12A	631
PPP1R12A	631
PPP1R12A	602
PPP1R12A	582
PPP1R12A	5582
CDKN2A	1218
CDKN2A	1283
CDKN2A	666
CDKN2A	678
CDKN2A	748
CDKN2A	880
CDKN2A	926
CDKN2A	794
CDKN2A	989
CDKN2A	544
CDKN2A	442
CDKN2A	493
CDKN2A	565
CDKN2A	856
ABCC2	1130
ABCC2	1021
ABCC2	5806
ABCC2	1503
ABCC2	1131
ABCC2	5714
ABCC2	1714
ABCC2	1386
ABCC2	525
ABCC2	773
ABCC2	1121
KIR2DL1	862
RBM15	4244
RBM15	3368
RBM15	3316
RBM15	3284
RBM15	3431
TWIST2	1176
TWIST2	1404
SF3A2	1963
SF3A2	759
SF3A2	724
SF3A2	885
SF3A2	543
SF3A2	573
SF3A2	501
TSPO	881
TSPO	636
TSPO	495
TSPO	672
TSPO	955
TSPO	1075
CD59	7631
CD59	3716
CD59	1124
CD59	1143
CD59	825
CD59	741
CD59	758
CD59	737
CD59	678
CD59	686
CD59	641
CD59	584
DYNLRB1	675
DYNLRB1	1053
DYNLRB1	1464
DYNLRB1	1044
PYROXD1	1047
PYROXD1	1849
PYROXD1	4055
PYROXD1	1471
PYROXD1	3639
PYROXD1	579
PYROXD1	411
PYROXD1	602
PYROXD1	650
AP5B1	4811
SLC39A7	1015
SLC39A7	2153
SLC39A7	2409
SLC39A7	1496
SLC39A7	1105
SLC39A7	1410
PRR20E	1847
ZNF324	5653
ZNF324	3000
ZNF324	2330
ZNF324	1006
RPL17-C18orf32	1440
RPL17-C18orf32	948
RPL17-C18orf32	1012
CKMT1A	1779
CKMT1A	759
CKMT1A	938
CKMT1A	1911
CKMT1A	845
CKMT1A	332
CKMT1A	931
CKMT1A	1073
SMIM12	2618
SMIM12	3454
SMIM12	2817
SMIM12	918
SMIM12	897
SMIM12	684
PRODH2	515
PRODH2	567
PRODH2	1956
PRODH2	1677
PRODH2	612
PRODH2	728
OR2W1	1028
SLC35A2	2046
SLC35A2	1672
SLC35A2	706
SLC35A2	865
SLC35A2	2812
SLC35A2	3047
SLC35A2	1739
SLC35A2	1857
SLC35A2	1044
SLC35A2	1424
SLC35A2	1614
SLC35A2	1563
SLC35A2	877
SLC35A2	584
SLC35A2	486
SLC35A2	1008
SLC35A2	903
SLC35A2	533
CELA3B	897
CELA3B	497
CELA3B	996
CELA3B	360
ATP12A	4258
ATP12A	3732
ZNF32	1137
ZNF32	471
ZNF32	1201
SLC25A41	1405
SLC25A41	1630
SLC25A41	1532
FTO	1676
FTO	2227
FTO	11766
FTO	1609
FTO	555
FTO	1514
FTO	2889
FTO	1636
FTO	1524
FTO	2472
FTO	1065
FTO	2015
FTO	1852
FTO	707
FTO	1517
FTO	459
FTO	3056
FTO	1085
FTO	2799
FTO	847
FTO	5323
FTO	2105
FTO	210
FGF2	6775
FGF2	3880
FGF2	6652
FGF2	867
SPACA5	571
SPACA5	648
CTSL	2177
CTSL	1436
CTSL	975
CTSL	988
CTSL	933
CTSL	908
ACOX2	642
ACOX2	1072
ACOX2	2348
ACOX2	2426
ACOX2	540
ACOX2	869
ACOX2	565
ACOX2	558
ACOX2	578
ACOX2	708
ACOX2	426
ACOX2	799
ACOX2	693
DUSP18	598
DUSP18	1306
DUSP18	1978
DUSP18	760
DUSP18	1732
DUSP18	699
DUSP18	2920
DUSP18	2479
DUSP18	1157
DUSP18	657
WNK2	2385
WNK2	7138
WNK2	7792
WNK2	6679
WNK2	557
WNK2	537
WNK2	3224
WNK2	295
WNK2	1937
WNK2	561
WNK2	532
WNK2	2258
WNK2	559
WNK2	2344
WNK2	6108
WNK2	6834
LZTS1	5706
LZTS1	1614
LZTS1	5459
LZTS1	231
FGFRL1	335
FGFRL1	3639
FGFRL1	2304
FGFRL1	1663
FGFRL1	571
FGFRL1	562
FGFRL1	3100
EGFLAM	3963
EGFLAM	4411
EGFLAM	821
EGFLAM	3071
EGFLAM	2398
EGFLAM	587
EGFLAM	1299
EGFLAM	889
EGFLAM	552
EGFLAM	676
